txn_date,customer_id,segment,region,test_group,merchant_category,is_eligible_category,period,study_week,amount,cashback_earned
2025-03-15,1614,Dormant Reactivation,Southeast,treatment,Apparel,False,pre,9,19.25,0.0
2025-03-15,9049,Affluent Frequent,Midwest,treatment,Apparel,False,pre,9,114.32,0.0
2025-03-15,9592,Digital Native,Southeast,treatment,Entertainment,True,pre,9,44.08,0.0
2025-03-15,8992,Affluent Frequent,West,control,OnlineRetail,False,pre,9,298.78,0.0
2025-03-15,3338,Mainstream,Northeast,treatment,Grocery,False,pre,9,76.94,0.0
2025-03-15,7014,Affluent Frequent,Northeast,control,Dining,True,pre,9,62.49,0.0
2025-03-15,4936,Budget Occasional,Southwest,control,OnlineRetail,False,pre,9,81.25,0.0
2025-03-15,7678,Digital Native,Southeast,control,Grocery,False,pre,9,27.16,0.0
2025-03-15,5780,Digital Native,West,control,Grocery,False,pre,9,50.01,0.0
2025-03-15,6680,Digital Native,West,control,Dining,True,pre,9,18.0,0.0
2025-03-15,9352,Digital Native,Midwest,control,OnlineRetail,False,pre,9,21.81,0.0
2025-03-15,3658,Mainstream,Midwest,control,Travel,False,pre,9,231.6,0.0
2025-03-15,8000,Mainstream,West,treatment,Travel,False,pre,9,98.3,0.0
2025-03-15,900,Mainstream,Southeast,control,Grocery,False,pre,9,25.0,0.0
2025-03-15,7114,Mainstream,West,control,Grocery,False,pre,9,38.32,0.0
2025-03-15,7293,Affluent Frequent,West,control,Dining,True,pre,9,44.02,0.0
2025-03-15,4185,Mainstream,Midwest,treatment,Entertainment,True,pre,9,14.63,0.0
2025-03-15,5630,Mainstream,Northeast,treatment,Apparel,False,pre,9,156.62,0.0
2025-03-15,6326,Affluent Frequent,West,control,OnlineRetail,False,pre,9,192.93,0.0
2025-03-15,3265,Mainstream,Northeast,control,Apparel,False,pre,9,65.9,0.0
2025-03-15,7836,Affluent Frequent,West,control,Fuel,False,pre,9,40.06,0.0
2025-03-15,2740,Digital Native,Northeast,treatment,Travel,False,pre,9,195.9,0.0
2025-03-15,8900,Affluent Frequent,Southeast,control,Grocery,False,pre,9,37.9,0.0
2025-03-15,8540,Affluent Frequent,Northeast,control,Dining,True,pre,9,69.58,0.0
2025-03-15,8367,Budget Occasional,Midwest,control,OnlineRetail,False,pre,9,21.26,0.0
2025-03-15,4468,Mainstream,Southwest,control,OnlineRetail,False,pre,9,45.59,0.0
2025-03-15,9403,Mainstream,Southwest,control,Grocery,False,pre,9,110.53,0.0
2025-03-15,1471,Affluent Frequent,West,treatment,Apparel,False,pre,9,100.92,0.0
2025-03-15,7947,Budget Occasional,Southeast,treatment,Travel,False,pre,9,76.18,0.0
2025-03-15,3018,Dormant Reactivation,Southeast,treatment,Travel,False,pre,9,178.86,0.0
2025-03-15,1251,Mainstream,Southeast,control,OnlineRetail,False,pre,9,37.66,0.0
2025-03-15,738,Digital Native,Southeast,treatment,Grocery,False,pre,9,28.43,0.0
2025-03-15,7672,Budget Occasional,Southwest,control,Entertainment,True,pre,9,13.75,0.0
2025-03-15,9311,Affluent Frequent,West,control,Electronics,False,pre,9,185.88,0.0
2025-03-15,7569,Affluent Frequent,West,control,Dining,True,pre,9,119.56,0.0
2025-03-15,9418,Budget Occasional,Southwest,treatment,Fuel,False,pre,9,12.94,0.0
2025-03-15,1216,Digital Native,Northeast,treatment,Entertainment,True,pre,9,56.84,0.0
2025-03-15,7371,Digital Native,West,control,Dining,True,pre,9,18.8,0.0
2025-03-15,3999,Affluent Frequent,Southeast,control,Entertainment,True,pre,9,42.2,0.0
2025-03-15,254,Mainstream,Northeast,control,Fuel,False,pre,9,29.99,0.0
2025-03-15,8230,Mainstream,Northeast,control,Grocery,False,pre,9,52.09,0.0
2025-03-15,3713,Affluent Frequent,Midwest,control,Dining,True,pre,9,41.55,0.0
2025-03-15,9694,Affluent Frequent,Southeast,treatment,Grocery,False,pre,9,41.12,0.0
2025-03-15,3623,Affluent Frequent,Northeast,control,OnlineRetail,False,pre,9,51.04,0.0
2025-03-15,1365,Affluent Frequent,Midwest,treatment,Electronics,False,pre,9,266.71,0.0
2025-03-15,3849,Affluent Frequent,West,control,Entertainment,True,pre,9,85.72,0.0
2025-03-15,2308,Affluent Frequent,Northeast,treatment,Electronics,False,pre,9,135.72,0.0
2025-03-15,1489,Mainstream,Midwest,control,Apparel,False,pre,9,44.24,0.0
2025-03-15,3504,Mainstream,Midwest,treatment,Fuel,False,pre,9,35.7,0.0
2025-03-15,5854,Affluent Frequent,Southwest,control,Grocery,False,pre,9,95.55,0.0
2025-03-15,6494,Dormant Reactivation,West,control,Travel,False,pre,9,49.75,0.0
2025-03-15,4370,Mainstream,Northeast,control,Grocery,False,pre,9,42.2,0.0
2025-03-15,9953,Affluent Frequent,Southeast,treatment,Apparel,False,pre,9,74.71,0.0
2025-03-15,7027,Dormant Reactivation,Southwest,treatment,OnlineRetail,False,pre,9,20.48,0.0
2025-03-15,7554,Budget Occasional,Midwest,control,Dining,True,pre,9,36.06,0.0
2025-03-15,6354,Budget Occasional,Southeast,treatment,Grocery,False,pre,9,30.72,0.0
2025-03-15,4297,Mainstream,West,control,OnlineRetail,False,pre,9,68.15,0.0
2025-03-15,7047,Affluent Frequent,Southeast,treatment,Grocery,False,pre,9,152.34,0.0
2025-03-15,9503,Mainstream,Northeast,control,Entertainment,True,pre,9,56.7,0.0
2025-03-15,1450,Affluent Frequent,Southeast,treatment,Electronics,False,pre,9,271.0,0.0
2025-03-15,5818,Mainstream,Northeast,treatment,OnlineRetail,False,pre,9,17.94,0.0
2025-03-15,7682,Affluent Frequent,West,treatment,Electronics,False,pre,9,338.34,0.0
2025-03-15,4405,Dormant Reactivation,Southeast,treatment,OnlineRetail,False,pre,9,34.43,0.0
2025-03-15,4742,Mainstream,Southeast,treatment,OnlineRetail,False,pre,9,24.64,0.0
2025-03-15,2555,Budget Occasional,Midwest,control,Travel,False,pre,9,97.65,0.0
2025-03-15,8181,Affluent Frequent,Northeast,treatment,OnlineRetail,False,pre,9,69.42,0.0
2025-03-15,5822,Budget Occasional,Northeast,treatment,Grocery,False,pre,9,31.13,0.0
2025-03-15,1217,Budget Occasional,Southeast,control,Dining,True,pre,9,23.99,0.0
2025-03-15,940,Affluent Frequent,Midwest,treatment,Travel,False,pre,9,605.31,0.0
2025-03-15,4867,Digital Native,Southeast,control,Entertainment,True,pre,9,10.67,0.0
2025-03-15,2084,Mainstream,Southwest,treatment,OnlineRetail,False,pre,9,56.08,0.0
2025-03-15,8683,Mainstream,Southwest,control,Entertainment,True,pre,9,25.03,0.0
2025-03-15,1522,Mainstream,Southwest,control,Dining,True,pre,9,40.22,0.0
2025-03-15,1059,Dormant Reactivation,West,control,Travel,False,pre,9,79.3,0.0
2025-03-15,3978,Affluent Frequent,West,treatment,Grocery,False,pre,9,43.79,0.0
2025-03-15,1110,Budget Occasional,West,control,Travel,False,pre,9,93.76,0.0
2025-03-15,7573,Budget Occasional,Southwest,control,Grocery,False,pre,9,17.49,0.0
2025-03-15,5385,Digital Native,Southwest,control,Dining,True,pre,9,12.43,0.0
2025-03-15,1817,Digital Native,West,control,Entertainment,True,pre,9,19.09,0.0
2025-03-15,6274,Digital Native,Southeast,control,OnlineRetail,False,pre,9,58.49,0.0
2025-03-15,6292,Mainstream,West,treatment,Travel,False,pre,9,176.65,0.0
2025-03-15,4209,Mainstream,Northeast,control,OnlineRetail,False,pre,9,60.75,0.0
2025-03-15,5195,Affluent Frequent,Southeast,treatment,Dining,True,pre,9,50.14,0.0
2025-03-15,493,Budget Occasional,Southwest,control,Electronics,False,pre,9,61.13,0.0
2025-03-15,8918,Digital Native,Northeast,treatment,Entertainment,True,pre,9,32.74,0.0
2025-03-15,3715,Budget Occasional,Southeast,control,OnlineRetail,False,pre,9,57.15,0.0
2025-03-15,2781,Digital Native,Southeast,treatment,Apparel,False,pre,9,34.57,0.0
2025-03-15,9655,Affluent Frequent,Northeast,treatment,Grocery,False,pre,9,55.94,0.0
2025-03-15,1322,Budget Occasional,Southeast,treatment,Grocery,False,pre,9,35.21,0.0
2025-03-15,341,Mainstream,Northeast,control,Grocery,False,pre,9,52.24,0.0
2025-03-15,5174,Affluent Frequent,Midwest,control,Apparel,False,pre,9,70.56,0.0
2025-03-15,2965,Mainstream,Southeast,treatment,Dining,True,pre,9,55.89,0.0
2025-03-15,7062,Affluent Frequent,Southeast,treatment,Entertainment,True,pre,9,46.02,0.0
2025-03-15,9032,Mainstream,West,control,Grocery,False,pre,9,19.95,0.0
2025-03-15,3869,Digital Native,Midwest,control,Grocery,False,pre,9,54.25,0.0
2025-03-15,1450,Affluent Frequent,Southeast,treatment,Dining,True,pre,9,40.74,0.0
2025-03-15,8022,Budget Occasional,West,treatment,Apparel,False,pre,9,22.51,0.0
2025-03-15,7518,Affluent Frequent,Southwest,control,Travel,False,pre,9,401.99,0.0
2025-03-15,5265,Affluent Frequent,Northeast,control,Apparel,False,pre,9,47.82,0.0
2025-03-15,8922,Digital Native,Midwest,control,Grocery,False,pre,9,39.11,0.0
2025-03-15,3524,Mainstream,Northeast,treatment,Apparel,False,pre,9,72.66,0.0
2025-03-15,2789,Affluent Frequent,Midwest,treatment,Travel,False,pre,9,349.87,0.0
2025-03-15,8946,Dormant Reactivation,Midwest,treatment,Grocery,False,pre,9,37.43,0.0
2025-03-15,247,Mainstream,West,control,Grocery,False,pre,9,31.03,0.0
2025-03-15,1842,Digital Native,Midwest,control,Electronics,False,pre,9,74.19,0.0
2025-03-15,9023,Mainstream,Southwest,control,Travel,False,pre,9,239.21,0.0
2025-03-15,8964,Digital Native,West,treatment,Fuel,False,pre,9,22.19,0.0
2025-03-15,3224,Affluent Frequent,Northeast,control,Entertainment,True,pre,9,69.0,0.0
2025-03-15,911,Mainstream,West,treatment,OnlineRetail,False,pre,9,48.51,0.0
2025-03-15,4856,Digital Native,West,control,Dining,True,pre,9,18.14,0.0
2025-03-15,5595,Mainstream,Southeast,control,Electronics,False,pre,9,104.68,0.0
2025-03-15,49,Budget Occasional,Midwest,treatment,OnlineRetail,False,pre,9,82.04,0.0
2025-03-15,124,Affluent Frequent,Southeast,control,Dining,True,pre,9,53.78,0.0
2025-03-15,2480,Mainstream,Midwest,treatment,Grocery,False,pre,9,29.91,0.0
2025-03-15,7604,Mainstream,West,treatment,Travel,False,pre,9,394.48,0.0
2025-03-15,8474,Mainstream,Northeast,treatment,OnlineRetail,False,pre,9,44.98,0.0
2025-03-15,6573,Digital Native,West,control,OnlineRetail,False,pre,9,19.79,0.0
2025-03-15,860,Affluent Frequent,West,treatment,Dining,True,pre,9,63.17,0.0
2025-03-15,2744,Affluent Frequent,West,control,Entertainment,True,pre,9,92.51,0.0
2025-03-15,8463,Digital Native,Midwest,treatment,OnlineRetail,False,pre,9,46.42,0.0
2025-03-15,5639,Affluent Frequent,Southeast,control,Grocery,False,pre,9,58.62,0.0
2025-03-15,6724,Affluent Frequent,Northeast,control,OnlineRetail,False,pre,9,87.41,0.0
2025-03-15,3129,Digital Native,Southeast,control,OnlineRetail,False,pre,9,15.12,0.0
2025-03-15,9191,Affluent Frequent,Southwest,treatment,Dining,True,pre,9,98.86,0.0
2025-03-15,1992,Affluent Frequent,West,control,OnlineRetail,False,pre,9,68.41,0.0
2025-03-15,983,Affluent Frequent,Midwest,control,Apparel,False,pre,9,82.93,0.0
2025-03-15,2521,Mainstream,Southeast,control,Grocery,False,pre,9,13.19,0.0
2025-03-15,9760,Budget Occasional,West,control,Grocery,False,pre,9,57.06,0.0
2025-03-15,6057,Digital Native,West,treatment,OnlineRetail,False,pre,9,15.74,0.0
2025-03-15,8370,Digital Native,Southeast,treatment,Dining,True,pre,9,35.3,0.0
2025-03-15,1941,Mainstream,Southwest,control,Grocery,False,pre,9,59.27,0.0
2025-03-15,259,Digital Native,West,treatment,Travel,False,pre,9,94.45,0.0
2025-03-15,2711,Dormant Reactivation,Northeast,control,Grocery,False,pre,9,50.44,0.0
2025-03-15,8539,Mainstream,Midwest,treatment,Grocery,False,pre,9,67.75,0.0
2025-03-15,9262,Affluent Frequent,Southwest,treatment,Grocery,False,pre,9,68.12,0.0
2025-03-15,9813,Affluent Frequent,Northeast,treatment,Grocery,False,pre,9,103.99,0.0
2025-03-15,4872,Digital Native,Northeast,control,Grocery,False,pre,9,18.68,0.0
2025-03-15,8789,Mainstream,West,control,Electronics,False,pre,9,192.35,0.0
2025-03-15,9352,Digital Native,Midwest,control,Travel,False,pre,9,99.38,0.0
2025-03-15,7151,Affluent Frequent,Midwest,treatment,OnlineRetail,False,pre,9,59.72,0.0
2025-03-15,259,Digital Native,West,treatment,Apparel,False,pre,9,41.87,0.0
2025-03-15,8824,Digital Native,West,control,Grocery,False,pre,9,33.58,0.0
2025-03-15,9801,Mainstream,Southeast,treatment,OnlineRetail,False,pre,9,53.96,0.0
2025-03-15,2885,Mainstream,West,treatment,Apparel,False,pre,9,58.37,0.0
2025-03-15,5549,Dormant Reactivation,Southeast,treatment,Dining,True,pre,9,10.52,0.0
2025-03-15,1028,Budget Occasional,Southwest,treatment,Apparel,False,pre,9,11.37,0.0
2025-03-15,3390,Digital Native,Southeast,treatment,Dining,True,pre,9,39.06,0.0
2025-03-15,6155,Budget Occasional,Southeast,treatment,Fuel,False,pre,9,7.13,0.0
2025-03-15,2633,Mainstream,Midwest,treatment,Dining,True,pre,9,41.55,0.0
2025-03-15,2955,Mainstream,Northeast,treatment,Entertainment,True,pre,9,66.11,0.0
2025-03-15,6714,Digital Native,Southeast,treatment,Fuel,False,pre,9,8.14,0.0
2025-03-15,2642,Mainstream,Midwest,treatment,Dining,True,pre,9,35.31,0.0
2025-03-15,127,Affluent Frequent,West,control,Grocery,False,pre,9,43.57,0.0
2025-03-15,187,Digital Native,Midwest,treatment,Entertainment,True,pre,9,29.66,0.0
2025-03-15,5093,Mainstream,Northeast,control,Grocery,False,pre,9,45.03,0.0
2025-03-15,7037,Mainstream,Midwest,control,Travel,False,pre,9,164.84,0.0
2025-03-15,7154,Mainstream,Southwest,treatment,Electronics,False,pre,9,123.9,0.0
2025-03-15,9318,Budget Occasional,Midwest,control,Apparel,False,pre,9,27.03,0.0
2025-03-15,7657,Digital Native,West,control,Grocery,False,pre,9,21.82,0.0
2025-03-15,2879,Mainstream,Southeast,control,Dining,True,pre,9,17.12,0.0
2025-03-15,945,Affluent Frequent,Southeast,treatment,Apparel,False,pre,9,135.43,0.0
2025-03-15,5321,Mainstream,West,treatment,Grocery,False,pre,9,81.3,0.0
2025-03-15,2003,Digital Native,Midwest,control,Entertainment,True,pre,9,14.49,0.0
2025-03-15,2653,Mainstream,Northeast,treatment,Grocery,False,pre,9,65.37,0.0
2025-03-15,8713,Mainstream,Southeast,treatment,Grocery,False,pre,9,48.97,0.0
2025-03-15,7248,Mainstream,West,control,Fuel,False,pre,9,40.24,0.0
2025-03-15,4814,Digital Native,West,control,Entertainment,True,pre,9,13.89,0.0
2025-03-15,2948,Affluent Frequent,Northeast,control,Grocery,False,pre,9,90.63,0.0
2025-03-15,2022,Affluent Frequent,Southeast,treatment,OnlineRetail,False,pre,9,144.45,0.0
2025-03-15,290,Digital Native,Southwest,treatment,OnlineRetail,False,pre,9,29.63,0.0
2025-03-15,2223,Digital Native,Northeast,treatment,Dining,True,pre,9,23.27,0.0
2025-03-15,3681,Digital Native,Northeast,treatment,Entertainment,True,pre,9,15.58,0.0
2025-03-15,3273,Mainstream,Northeast,treatment,Grocery,False,pre,9,34.55,0.0
2025-03-15,337,Digital Native,Midwest,control,OnlineRetail,False,pre,9,24.57,0.0
2025-03-15,6013,Affluent Frequent,Southwest,control,Grocery,False,pre,9,93.24,0.0
2025-03-15,2766,Mainstream,Northeast,control,Fuel,False,pre,9,17.72,0.0
2025-03-15,8971,Mainstream,Northeast,treatment,Travel,False,pre,9,169.42,0.0
2025-03-15,5851,Affluent Frequent,Southeast,treatment,Fuel,False,pre,9,42.16,0.0
2025-03-15,1845,Mainstream,West,treatment,Fuel,False,pre,9,17.74,0.0
2025-03-15,4714,Digital Native,Midwest,treatment,Electronics,False,pre,9,106.19,0.0
2025-03-15,8971,Mainstream,Northeast,treatment,Grocery,False,pre,9,38.53,0.0
2025-03-15,7987,Digital Native,West,treatment,OnlineRetail,False,pre,9,155.74,0.0
2025-03-15,8966,Digital Native,Midwest,control,Dining,True,pre,9,20.51,0.0
2025-03-15,8272,Dormant Reactivation,West,treatment,Fuel,False,pre,9,11.73,0.0
2025-03-15,3060,Mainstream,Northeast,control,Dining,True,pre,9,20.0,0.0
2025-03-15,2387,Mainstream,Midwest,control,Fuel,False,pre,9,13.71,0.0
2025-03-15,8820,Mainstream,Northeast,control,Apparel,False,pre,9,59.31,0.0
2025-03-15,9138,Affluent Frequent,Northeast,control,Grocery,False,pre,9,75.18,0.0
2025-03-15,1510,Affluent Frequent,Midwest,control,Fuel,False,pre,9,34.98,0.0
2025-03-15,5396,Mainstream,Midwest,control,Dining,True,pre,9,100.2,0.0
2025-03-15,1721,Digital Native,West,control,Apparel,False,pre,9,17.65,0.0
2025-03-15,8447,Affluent Frequent,Midwest,treatment,Entertainment,True,pre,9,63.01,0.0
2025-03-15,9629,Digital Native,West,control,Dining,True,pre,9,21.41,0.0
2025-03-15,1284,Dormant Reactivation,Southeast,control,Fuel,False,pre,9,18.77,0.0
2025-03-15,3869,Digital Native,Midwest,control,OnlineRetail,False,pre,9,71.43,0.0
2025-03-15,2110,Digital Native,Northeast,treatment,Grocery,False,pre,9,75.37,0.0
2025-03-15,983,Affluent Frequent,Midwest,control,Grocery,False,pre,9,86.18,0.0
2025-03-15,7561,Mainstream,Southeast,treatment,Grocery,False,pre,9,17.54,0.0
2025-03-15,5115,Mainstream,Midwest,control,Electronics,False,pre,9,93.76,0.0
2025-03-15,6981,Affluent Frequent,Northeast,control,OnlineRetail,False,pre,9,96.33,0.0
2025-03-15,323,Digital Native,West,treatment,Entertainment,True,pre,9,20.05,0.0
2025-03-15,9489,Affluent Frequent,West,control,Dining,True,pre,9,147.05,0.0
2025-03-16,8078,Digital Native,Southwest,control,OnlineRetail,False,pre,9,23.16,0.0
2025-03-16,5698,Digital Native,West,control,Dining,True,pre,9,43.39,0.0
2025-03-16,5815,Budget Occasional,Northeast,control,Grocery,False,pre,9,32.96,0.0
2025-03-16,68,Affluent Frequent,Midwest,treatment,Fuel,False,pre,9,20.07,0.0
2025-03-16,831,Affluent Frequent,Northeast,control,OnlineRetail,False,pre,9,120.01,0.0
2025-03-16,714,Mainstream,Northeast,control,Travel,False,pre,9,168.36,0.0
2025-03-16,6201,Mainstream,Northeast,treatment,Grocery,False,pre,9,94.17,0.0
2025-03-16,502,Digital Native,Northeast,treatment,Fuel,False,pre,9,36.53,0.0
2025-03-16,8452,Mainstream,West,treatment,Entertainment,True,pre,9,47.19,0.0
2025-03-16,8293,Mainstream,Northeast,treatment,Entertainment,True,pre,9,124.9,0.0
2025-03-16,4270,Mainstream,Northeast,treatment,OnlineRetail,False,pre,9,45.92,0.0
2025-03-16,8610,Mainstream,Midwest,treatment,Grocery,False,pre,9,42.16,0.0
2025-03-16,1128,Dormant Reactivation,Northeast,treatment,Travel,False,pre,9,117.34,0.0
2025-03-16,9523,Mainstream,Northeast,control,Dining,True,pre,9,21.12,0.0
2025-03-16,9010,Affluent Frequent,Midwest,treatment,Dining,True,pre,9,79.37,0.0
2025-03-16,56,Affluent Frequent,Southeast,treatment,OnlineRetail,False,pre,9,93.63,0.0
2025-03-16,6667,Budget Occasional,West,treatment,Fuel,False,pre,9,18.15,0.0
2025-03-16,285,Affluent Frequent,West,control,Electronics,False,pre,9,178.52,0.0
2025-03-16,3046,Affluent Frequent,West,control,Apparel,False,pre,9,75.5,0.0
2025-03-16,9329,Affluent Frequent,West,control,Dining,True,pre,9,36.44,0.0
2025-03-16,7462,Digital Native,West,treatment,Grocery,False,pre,9,18.69,0.0
2025-03-16,7678,Digital Native,Southeast,control,Fuel,False,pre,9,21.45,0.0
2025-03-16,4296,Mainstream,Southeast,treatment,Travel,False,pre,9,317.19,0.0
2025-03-16,2993,Budget Occasional,West,treatment,Fuel,False,pre,9,15.68,0.0
2025-03-16,6174,Affluent Frequent,Southeast,control,Apparel,False,pre,9,216.86,0.0
2025-03-16,5476,Mainstream,Southwest,control,Dining,True,pre,9,55.72,0.0
2025-03-16,8609,Digital Native,West,control,Travel,False,pre,9,170.57,0.0
2025-03-16,1148,Dormant Reactivation,Northeast,control,Apparel,False,pre,9,28.19,0.0
2025-03-16,7733,Affluent Frequent,Southwest,treatment,Grocery,False,pre,9,38.68,0.0
2025-03-16,1604,Dormant Reactivation,Northeast,control,Electronics,False,pre,9,54.5,0.0
2025-03-16,6569,Mainstream,Southeast,treatment,Dining,True,pre,9,19.05,0.0
2025-03-16,9479,Mainstream,West,treatment,Apparel,False,pre,9,33.48,0.0
2025-03-16,4812,Mainstream,West,control,Electronics,False,pre,9,239.46,0.0
2025-03-16,446,Affluent Frequent,Midwest,control,Electronics,False,pre,9,303.34,0.0
2025-03-16,8901,Affluent Frequent,Southeast,control,OnlineRetail,False,pre,9,116.99,0.0
2025-03-16,9310,Budget Occasional,Northeast,treatment,Grocery,False,pre,9,31.24,0.0
2025-03-16,1365,Affluent Frequent,Midwest,treatment,Grocery,False,pre,9,56.35,0.0
2025-03-16,8781,Digital Native,Northeast,control,Entertainment,True,pre,9,45.74,0.0
2025-03-16,7317,Digital Native,Southeast,control,Fuel,False,pre,9,25.09,0.0
2025-03-16,9606,Affluent Frequent,West,control,Dining,True,pre,9,36.22,0.0
2025-03-16,3686,Digital Native,Midwest,control,Grocery,False,pre,9,34.04,0.0
2025-03-16,7089,Budget Occasional,West,control,Apparel,False,pre,9,47.57,0.0
2025-03-16,5630,Mainstream,Northeast,treatment,Fuel,False,pre,9,41.08,0.0
2025-03-16,2797,Affluent Frequent,West,treatment,Fuel,False,pre,9,132.36,0.0
2025-03-16,4267,Digital Native,Southeast,control,OnlineRetail,False,pre,9,93.92,0.0
2025-03-16,4448,Digital Native,Southeast,treatment,Travel,False,pre,9,111.66,0.0
2025-03-16,7193,Mainstream,West,control,Apparel,False,pre,9,51.95,0.0
2025-03-16,3705,Mainstream,West,control,Dining,True,pre,9,31.59,0.0
2025-03-16,5142,Budget Occasional,Midwest,treatment,Travel,False,pre,9,41.02,0.0
2025-03-16,367,Dormant Reactivation,Southwest,control,Grocery,False,pre,9,40.56,0.0
2025-03-16,8515,Digital Native,Southwest,treatment,OnlineRetail,False,pre,9,26.86,0.0
2025-03-16,9622,Budget Occasional,West,control,Dining,True,pre,9,12.77,0.0
2025-03-16,1050,Mainstream,Southeast,control,Apparel,False,pre,9,29.26,0.0
2025-03-16,5392,Mainstream,Midwest,control,Grocery,False,pre,9,39.39,0.0
2025-03-16,4664,Affluent Frequent,Southwest,treatment,Travel,False,pre,9,228.62,0.0
2025-03-16,8805,Mainstream,West,control,Electronics,False,pre,9,150.12,0.0
2025-03-16,4671,Budget Occasional,West,treatment,Travel,False,pre,9,101.37,0.0
2025-03-16,5291,Mainstream,West,control,Grocery,False,pre,9,51.12,0.0
2025-03-16,9743,Budget Occasional,Midwest,control,Grocery,False,pre,9,15.14,0.0
2025-03-16,7718,Affluent Frequent,West,control,Apparel,False,pre,9,29.35,0.0
2025-03-16,2891,Digital Native,Midwest,control,Travel,False,pre,9,242.26,0.0
2025-03-16,2913,Budget Occasional,Southwest,treatment,Grocery,False,pre,9,23.23,0.0
2025-03-16,6118,Affluent Frequent,West,treatment,OnlineRetail,False,pre,9,51.23,0.0
2025-03-16,2853,Mainstream,Northeast,treatment,Dining,True,pre,9,63.98,0.0
2025-03-16,4921,Digital Native,West,treatment,Dining,True,pre,9,8.67,0.0
2025-03-16,8992,Affluent Frequent,West,control,Apparel,False,pre,9,199.24,0.0
2025-03-16,1118,Budget Occasional,Midwest,control,Grocery,False,pre,9,32.91,0.0
2025-03-16,9606,Affluent Frequent,West,control,Electronics,False,pre,9,232.96,0.0
2025-03-16,5886,Budget Occasional,West,control,Electronics,False,pre,9,29.95,0.0
2025-03-16,7011,Mainstream,Northeast,control,Electronics,False,pre,9,250.5,0.0
2025-03-16,1045,Affluent Frequent,Northeast,treatment,Grocery,False,pre,9,101.41,0.0
2025-03-16,8576,Budget Occasional,Southeast,treatment,OnlineRetail,False,pre,9,35.26,0.0
2025-03-16,7488,Digital Native,Northeast,treatment,Dining,True,pre,9,7.01,0.0
2025-03-16,2524,Budget Occasional,Southeast,treatment,Apparel,False,pre,9,37.06,0.0
2025-03-16,5689,Budget Occasional,West,treatment,Entertainment,True,pre,9,11.53,0.0
2025-03-16,1287,Affluent Frequent,Southwest,control,Grocery,False,pre,9,42.03,0.0
2025-03-16,4201,Affluent Frequent,Southeast,treatment,Dining,True,pre,9,52.09,0.0
2025-03-16,8133,Mainstream,West,control,Entertainment,True,pre,9,22.83,0.0
2025-03-16,7029,Mainstream,Midwest,control,OnlineRetail,False,pre,9,79.65,0.0
2025-03-16,8276,Affluent Frequent,West,treatment,Grocery,False,pre,9,100.98,0.0
2025-03-16,823,Mainstream,West,treatment,OnlineRetail,False,pre,9,35.96,0.0
2025-03-16,3869,Digital Native,Midwest,control,Fuel,False,pre,9,12.89,0.0
2025-03-16,4225,Affluent Frequent,Midwest,treatment,Electronics,False,pre,9,110.85,0.0
2025-03-16,1897,Affluent Frequent,Midwest,treatment,Grocery,False,pre,9,64.63,0.0
2025-03-16,5752,Mainstream,West,treatment,Grocery,False,pre,9,58.51,0.0
2025-03-16,4408,Mainstream,Midwest,treatment,Entertainment,True,pre,9,67.45,0.0
2025-03-16,5479,Digital Native,Midwest,treatment,Fuel,False,pre,9,15.78,0.0
2025-03-16,4027,Budget Occasional,West,control,OnlineRetail,False,pre,9,25.05,0.0
2025-03-16,185,Digital Native,Midwest,treatment,Apparel,False,pre,9,64.03,0.0
2025-03-16,9974,Mainstream,West,control,OnlineRetail,False,pre,9,19.72,0.0
2025-03-16,5108,Mainstream,West,control,OnlineRetail,False,pre,9,77.76,0.0
2025-03-16,7458,Affluent Frequent,Northeast,treatment,Entertainment,True,pre,9,118.95,0.0
2025-03-16,9131,Budget Occasional,West,treatment,Dining,True,pre,9,14.36,0.0
2025-03-16,6370,Budget Occasional,Southeast,control,Fuel,False,pre,9,6.48,0.0
2025-03-16,957,Affluent Frequent,Midwest,control,Travel,False,pre,9,157.02,0.0
2025-03-16,3229,Mainstream,Southeast,treatment,Grocery,False,pre,9,23.64,0.0
2025-03-16,9214,Digital Native,Southeast,treatment,Fuel,False,pre,9,6.99,0.0
2025-03-16,2113,Budget Occasional,Southeast,control,Grocery,False,pre,9,25.1,0.0
2025-03-16,1923,Digital Native,Southeast,treatment,Entertainment,True,pre,9,65.63,0.0
2025-03-16,1808,Budget Occasional,Southwest,control,OnlineRetail,False,pre,9,31.93,0.0
2025-03-16,38,Affluent Frequent,Southwest,treatment,Apparel,False,pre,9,48.48,0.0
2025-03-16,3119,Digital Native,Northeast,control,Travel,False,pre,9,147.43,0.0
2025-03-16,5452,Digital Native,Northeast,control,Grocery,False,pre,9,14.53,0.0
2025-03-16,7593,Budget Occasional,Northeast,treatment,Dining,True,pre,9,33.9,0.0
2025-03-16,2677,Mainstream,Southwest,control,Grocery,False,pre,9,11.62,0.0
2025-03-16,3960,Budget Occasional,Southeast,control,Grocery,False,pre,9,34.96,0.0
2025-03-16,4341,Mainstream,Southeast,control,Grocery,False,pre,9,19.25,0.0
2025-03-16,1173,Affluent Frequent,Southeast,control,Travel,False,pre,9,75.89,0.0
2025-03-16,435,Budget Occasional,Northeast,treatment,Grocery,False,pre,9,43.03,0.0
2025-03-16,177,Mainstream,Southeast,control,Grocery,False,pre,9,65.17,0.0
